file,energy_0,homogenity_0,entropy_0,contras_0,energy_45,homogenity_45,entropy_45,contras_45,energy_90,homogenity_90,entropy_90,contras_90,energy_135,homogenity_135,entropy_135,contras_135
dataset/mahoni (100).jpg,0.00026816651362105456,256.3986868686873,8.435282846483322,255.39868686868286,0.00026825533035473853,259.2545658606273,8.43478936530562,258.2545658606269,0.0003069482705846285,199.28040404040456,8.310983757145891,198.280404040401,0.0002672319909377044,252.50169731975555,8.37628429013576,251.50853726503374
dataset/mahoni (11).jpg,0.0008546423834302796,71.02848484848502,7.402206110349673,70.02848484848461,0.0007660556491380749,102.86225895316781,7.529562963952019,101.86225895316801,0.0007846546270788943,94.46303030303059,7.502067329605358,93.46303030302971,0.0007550985174865317,98.75583928661877,7.484642464899913,97.76267923189924
dataset/mahoni (12).jpg,0.0007879196000408269,78.46555555555598,7.450057380480973,77.46555555555528,0.0006964582332587419,116.95398428731771,7.582027597981783,115.95398428731754,0.000705346393225198,113.35131313131308,7.569984427995059,112.35131313131272,0.0006895098780200649,116.49723868875711,7.535536078008714,115.50407863403719
dataset/mahoni (13).jpg,0.0007624885215794441,65.2359595959596,7.458606392747042,64.23595959595933,0.0007146656792796778,80.28201203958812,7.538964572566507,79.2820120395875,0.0007129680644832255,80.07333333333368,7.544558835489924,79.0733333333327,0.0006895458170005836,83.19075847393191,7.513799106234046,82.19759841921218
dataset/mahoni (14).jpg,0.000766829915314798,177.90535353535446,7.61719929500373,176.9053535353519,0.0007422579238071074,188.78716457504362,7.638084407272218,187.787164575044,0.0007580297928783161,158.32969696969803,7.617517545289611,157.32969696969573,0.0007317073753018691,190.11298576278122,7.600013662788311,189.1198257080602
dataset/mahoni (15).jpg,0.0008565962656871888,98.39898989899025,7.389586544192103,97.39898989898964,0.0008229942574922819,111.31251913070103,7.428934105570866,110.3125191307008,0.0008430364248546207,104.31464646464684,7.41159294213881,103.31464646464578,0.0008127805812364742,112.32152809444187,7.385197763036575,111.32836803972145
dataset/mahoni (16).jpg,0.0009196255484134397,90.50757575757589,7.330394712786009,89.50757575757552,0.0008798287638109166,101.1545760636669,7.375114122211923,100.1545760636666,0.0009052494643403867,94.53777777777786,7.35114813300438,93.5377777777777,0.0008656622240156935,99.68982114809714,7.330409440970123,98.69666109337766
dataset/mahoni (17).jpg,0.00048091521273338993,173.50262626262727,7.911429509326373,172.50262626262483,0.00046897967023618275,185.27119681665135,7.933901451510416,184.27119681665093,0.0004725130088766416,184.52494949495016,7.931764737824678,183.5249494949482,0.00046104577879358554,184.88017429193914,7.887578978071932,183.88701423721835
dataset/mahoni (18).jpg,0.0005985868788899232,175.53525252525327,7.7069993893442605,174.5352525252515,0.000589165470300045,181.79910213243616,7.723014320999583,180.79910213243596,0.0005879349046015857,177.11787878787942,7.717797148048379,176.11787878787783,0.0005767487595385045,179.9208592997929,7.675594345621662,178.92769924507164
dataset/mahoni (19).jpg,0.00036710539740841987,244.93616161616302,8.156448389014676,243.93616161615978,0.00034599352541553015,276.22099785736003,8.199249871637052,275.2209978573596,0.00035283134374042594,256.4512121212137,8.177848767639146,255.45121212121046,0.00034577919995511014,270.0157065410155,8.14095728739654,269.0225464862941
dataset/mahoni (2).jpg,0.0006400877461483878,259.9731313131322,7.790503974383837,258.9731313131294,0.0005765378933855738,261.29639832670176,7.85306211962442,260.29639832670154,0.0005804560759106491,222.48656565656603,7.833089588833042,221.48656565656339,0.0005619881068210174,265.71251963317644,7.808278124536129,264.71935957845585
dataset/mahoni (20).jpg,0.0005783338434853797,130.06959595959648,7.761312527540792,129.06959595959486,0.0005531878068075609,141.2530354045507,7.795505368891732,140.25303540454996,0.0005781603917967738,130.38131313131373,7.75747978807049,129.3813131313123,0.0005484083063209044,143.78112175102632,7.746807521037493,142.78796169630553
dataset/mahoni (21).jpg,0.00043537394143453175,204.10070707070867,8.083265357778549,203.1007070707047,0.0003242570203888106,346.4448525660609,8.351874280185484,345.444852566061,0.0003233343536373673,341.5493939393951,8.351390535736234,340.54939393939094,0.00031950267104791726,343.54592896590316,8.298747666042448,342.55276891118064
dataset/mahoni (22).jpg,0.00040471890623405344,198.36929292929386,8.065527900029899,197.36929292929173,0.00040902210285049384,195.493112947659,8.051788424563245,194.49311294765917,0.00044579124579124203,165.63686868686918,7.980778126428107,164.6368686868673,0.000396458296641876,198.16912398034202,8.022933502162918,197.1759639256207
dataset/mahoni (23).jpg,0.0004323283338434746,143.11202020202091,8.019103047402085,142.11202020201867,0.00037719811057719093,189.90011223344607,8.13634981927751,188.9001122334451,0.0003773390470360079,187.70474747474876,8.131862402266151,186.70474747474555,0.00037001747525226397,188.99731468814988,8.08594942137646,188.00415463342765
dataset/mahoni (24).jpg,0.001170773390470365,58.563333333333425,7.065191776608094,57.56333333333335,0.0010923530694240489,67.52678298132852,7.124075631524412,66.52678298132827,0.0016817365574941347,36.23838383838396,6.765491223386779,35.23838383838382,0.0011282221474845538,64.72442620459047,7.051169937695081,63.731266149870386
dataset/mahoni (25).jpg,0.00032447199265379657,205.18787878787913,8.282405394892322,204.18787878787657,0.0003233721530864836,210.90898887868755,8.283869307712136,209.90898887868607,0.0003763034384246387,144.94515151515182,8.141580591756519,143.9451515151487,0.00032158199777855605,204.50301464254952,8.23175195352622,203.50985458782878
dataset/mahoni (26).jpg,0.000548336904397525,113.33686868686922,7.7706091735517155,112.33686868686777,0.0004788693636151916,154.62309968370613,7.898203447133801,153.62309968370604,0.00048746556473828833,149.64707070707095,7.8869422662485755,148.6470707070698,0.0004734241905159799,151.8118255053963,7.850371944485025,150.81866545067624
dataset/mahoni (27).jpg,0.00036131517192122744,153.30919191919205,8.186921348527257,152.3091919191903,0.00034386984388993163,165.57932863993454,8.221988556454056,164.5793286399347,0.0004420926436077907,104.66303030303062,8.00381365830647,103.66303030302895,0.00033935125658039256,170.13213760956643,8.176263960237248,169.13897755484535
dataset/mahoni (28).jpg,0.0003825170900928421,56.698787878788124,8.097762733431663,55.698787878787535,0.0003317835975604289,74.93296602387564,8.222904943365405,73.93296602387514,0.00033392510968267955,72.75767676767695,8.208942670987112,71.75767676767589,0.0003293807565534773,74.98069615443059,8.168666383024895,73.98753609971048
